sku,produto,quantidade_vendida,primeiro_nome,sobrenome,data,loja,preco_unitario,data_ambigue,faturamento,nome_completo,ltv_cliente,quantidade_compra_cliente,ultima_compra_cliente,primeira_compra_cliente,dias_compra_cliente,ranking_cliente,dia,mes_num,mes,ano,faturamento_produto,rank_produto,faturamento_produto_mes_ano,rank_produto_mes_ano,percentual,percentual_acumulado,classe_abc,ultima_compra,dias_sem_comprar,cliente_inativo,ultima_venda,dias_sem_venda,produto_inativo
HL4379,Televisão,3,Giovana,Vilela,2018-04-16,Recife,2500.0,False,7500.0,Giovana Vilela,140200.0,40,2018-12-15,2018-01-25,16,242,16,4,Abr,2018,14827500.0,2,1107500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-15,16,False,2018-12-31,0,False
HL1918,iPhone,1,Isabela,Teixeira,2018-08-06,Recife,5300.0,False,5300.0,Isabela Teixeira,107100.0,28,2018-12-20,2018-06-06,11,402,6,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-20,11,False,2018-12-31,0,False
HL9962,Android,5,Rebeca,Manhães,2018-12-23,Recife,3400.0,False,17000.0,Rebeca Manhães,132600.0,45,2018-12-28,2018-03-01,3,277,23,12,Dez,2018,10822200.0,4,918000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-28,3,False,2018-12-31,0,False
HL1918,iPhone,3,Aline,Mello,2018-08-08,Recife,5300.0,False,15900.0,Aline Mello,67400.0,21,2018-12-03,2018-01-16,28,564,8,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-03,28,False,2018-12-31,0,False
HL8851,Notebook,1,Laís,Oliveira,2018-08-04,Recife,3500.0,False,3500.0,Laís Oliveira,104400.0,27,2018-12-17,2018-03-23,14,417,4,8,Ago,2018,11371500.0,3,931000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-17,14,False,2018-12-31,0,False
HL4379,Televisão,3,Ulisses,Filho,2018-10-18,Recife,2500.0,False,7500.0,Ulisses Filho,264300.0,82,2018-12-24,2018-01-02,7,6,18,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL1148,Câmera,5,Breno,Caputo,2018-08-08,Recife,2100.0,False,10500.0,Breno Caputo,173100.0,49,2018-12-10,2018-01-01,21,110,8,8,Ago,2018,5890500.0,5,525000.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-10,21,False,2018-12-31,0,False
HL9962,Android,3,David,Campelo,2018-06-16,Recife,3400.0,False,10200.0,David Campelo,142900.0,45,2018-12-26,2018-02-20,5,226,16,6,Jun,2018,10822200.0,4,843200.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-26,5,False,2018-12-31,0,False
HL7348,SmartWatch,3,Raul,Junqueira,2018-05-13,Recife,1400.0,False,4200.0,Raul Junqueira,212100.0,65,2018-12-23,2018-01-17,8,32,13,5,Mai,2018,4172000.0,7,357000.0,7,0.04200584980794305,1.0,C,2018-12-23,8,False,2018-12-31,0,False
HL7348,SmartWatch,4,Fernanda,Silva,2018-07-17,Recife,1400.0,False,5600.0,Fernanda Silva,209400.0,59,2018-12-26,2018-01-13,5,37,17,7,Jul,2018,4172000.0,7,396200.0,6,0.04200584980794305,1.0,C,2018-12-26,5,False,2018-12-31,0,False
HL1148,Câmera,1,Marcela,Gasperi,2018-06-17,Recife,2100.0,False,2100.0,Marcela Gasperi,203100.0,56,2018-12-31,2018-01-12,0,42,17,6,Jun,2018,5890500.0,5,493500.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-31,0,False,2018-12-31,0,False
HL2714,Tablet,5,Lucas,Machado,2018-04-18,Recife,1600.0,False,8000.0,Lucas Machado,165300.0,52,2018-12-24,2018-01-05,7,134,18,4,Abr,2018,4673600.0,6,428800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-24,7,False,2018-12-31,0,False
HL1918,iPhone,4,João,Oliveira,2018-07-31,Recife,5300.0,False,21200.0,João Oliveira,39700.0,14,2018-07-31,2018-01-07,153,614,31,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-07-31,153,True,2018-12-31,0,False
HL4379,Televisão,3,Daniel,Terra,2018-01-07,Recife,2500.0,False,7500.0,Daniel Terra,116700.0,38,2018-12-29,2018-01-07,2,357,7,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-29,2,False,2018-12-31,0,False
HL9962,Android,2,Pedro,Macckione,2018-02-15,Recife,3400.0,False,6800.0,Pedro Macckione,208200.0,69,2018-12-23,2018-01-24,8,38,15,2,Fev,2018,10822200.0,4,877200.0,3,0.10896349659432437,0.8516293376426582,B,2018-12-23,8,False,2018-12-31,0,False
HL4379,Televisão,5,Fernanda,Rubim,2018-03-18,Recife,2500.0,False,12500.0,Fernanda Rubim,146100.0,45,2018-12-06,2018-01-04,25,211,18,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-06,25,False,2018-12-31,0,False
HL4379,Televisão,1,David,Campelo,2018-05-03,Recife,2500.0,False,2500.0,David Campelo,142900.0,45,2018-12-26,2018-02-20,5,226,3,5,Mai,2018,14827500.0,2,1075000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-26,5,False,2018-12-31,0,False
HL8851,Notebook,4,Lucas,Lemos,2018-09-24,Recife,3500.0,False,14000.0,Lucas Lemos,151700.0,40,2018-12-26,2018-01-26,5,185,24,9,Set,2018,11371500.0,3,976500.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-26,5,False,2018-12-31,0,False
HL8851,Notebook,1,Rodrigo,Mendes,2018-06-05,Recife,3500.0,False,3500.0,Rodrigo Mendes,180300.0,56,2018-12-12,2018-01-07,19,92,5,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-12,19,False,2018-12-31,0,False
HL1148,Câmera,1,João,Menezes,2018-06-25,Recife,2100.0,False,2100.0,João Menezes,104000.0,29,2018-09-26,2018-01-31,96,420,25,6,Jun,2018,5890500.0,5,493500.0,5,0.05930859498889946,0.9109379326315578,B,2018-09-26,96,True,2018-12-31,0,False
HL1918,iPhone,4,Eduardo,Quindeler,2018-01-19,Recife,5300.0,False,21200.0,Eduardo Quindeler,98800.0,25,2018-11-09,2018-01-19,52,447,19,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-09,52,False,2018-12-31,0,False
HL9962,Android,1,Isabela,Resende,2018-12-31,Recife,3400.0,False,3400.0,Isabela Resende,187300.0,49,2018-12-31,2018-02-02,0,76,31,12,Dez,2018,10822200.0,4,918000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-31,0,False,2018-12-31,0,False
HL4379,Televisão,4,Pedro,Santos,2018-07-30,Recife,2500.0,False,10000.0,Pedro Santos,124400.0,43,2018-12-28,2018-01-27,3,314,30,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL7348,SmartWatch,5,Antônio,Soares,2018-01-26,Recife,1400.0,False,7000.0,Antônio Soares,141400.0,44,2018-12-21,2018-01-14,10,235,26,1,Jan,2018,4172000.0,7,375200.0,6,0.04200584980794305,1.0,C,2018-12-21,10,False,2018-12-31,0,False
HL1918,iPhone,2,Luis,Silva,2018-12-01,Recife,5300.0,False,10600.0,Luis Silva,166400.0,49,2018-12-08,2018-02-16,23,128,1,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-08,23,False,2018-12-31,0,False
HL1918,iPhone,1,Ana,Júnior,2018-10-12,Recife,5300.0,False,5300.0,Ana Júnior,87200.0,24,2018-12-03,2018-01-13,28,492,12,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-03,28,False,2018-12-31,0,False
HL1918,iPhone,2,Victor,Lira,2018-07-23,Recife,5300.0,False,10600.0,Victor Lira,346400.0,109,2018-12-12,2018-01-20,19,2,23,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-12,19,False,2018-12-31,0,False
HL4379,Televisão,3,Luiza,Cavalcanti,2018-03-23,Recife,2500.0,False,7500.0,Luiza Cavalcanti,120900.0,43,2018-12-28,2018-01-13,3,333,23,3,Mar,2018,14827500.0,2,1337500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL2714,Tablet,4,Thayna,Martins,2018-05-29,Recife,1600.0,False,6400.0,Thayna Martins,174700.0,51,2018-12-28,2018-02-04,3,105,29,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-28,3,False,2018-12-31,0,False
HL9962,Android,4,Jéssica,Stefanelli,2018-10-05,Recife,3400.0,False,13600.0,Jéssica Stefanelli,111000.0,39,2018-10-05,2018-01-20,87,385,5,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-10-05,87,False,2018-12-31,0,False
HL2714,Tablet,3,Felipe,Mello,2018-04-27,Recife,1600.0,False,4800.0,Felipe Mello,124900.0,38,2018-11-05,2018-02-28,56,312,27,4,Abr,2018,4673600.0,6,428800.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-05,56,False,2018-12-31,0,False
HL1918,iPhone,2,Raphael,Ferman,2018-08-11,Recife,5300.0,False,10600.0,Raphael Ferman,140300.0,39,2018-12-25,2018-01-07,6,241,11,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-25,6,False,2018-12-31,0,False
HL1918,iPhone,4,Lucas,Freire,2018-08-12,Recife,5300.0,False,21200.0,Lucas Freire,182200.0,52,2018-12-02,2018-01-13,29,89,12,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-02,29,False,2018-12-31,0,False
HL4379,Televisão,4,Raphael,Guedes,2018-07-12,Recife,2500.0,False,10000.0,Raphael Guedes,101100.0,30,2018-12-10,2018-02-11,21,435,12,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-10,21,False,2018-12-31,0,False
HL1918,iPhone,2,Isabel,Mesquita,2018-02-25,Recife,5300.0,False,10600.0,Isabel Mesquita,147500.0,32,2018-12-05,2018-01-02,26,201,25,2,Fev,2018,47562200.0,1,4102200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-05,26,False,2018-12-31,0,False
HL4379,Televisão,1,Desirée,Heimlich,2018-01-22,Recife,2500.0,False,2500.0,Desirée Heimlich,83200.0,24,2018-12-04,2018-01-22,27,507,22,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-04,27,False,2018-12-31,0,False
HL9962,Android,1,Pedro,Conceição,2018-04-07,Recife,3400.0,False,3400.0,Pedro Conceição,143000.0,42,2018-12-22,2018-02-09,9,225,7,4,Abr,2018,10822200.0,4,833000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-22,9,False,2018-12-31,0,False
HL1918,iPhone,5,Marina,Cormack,2018-05-18,Recife,5300.0,False,26500.0,Marina Cormack,108100.0,25,2018-12-31,2018-04-09,0,399,18,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-31,0,False,2018-12-31,0,False
HL1918,iPhone,4,Felipe,Mello,2018-10-15,Recife,5300.0,False,21200.0,Felipe Mello,124900.0,38,2018-11-05,2018-02-28,56,312,15,10,Out,2018,47562200.0,1,3980300.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-05,56,False,2018-12-31,0,False
HL9962,Android,3,Gustavo,Azevedo,2018-09-29,Recife,3400.0,False,10200.0,Gustavo Azevedo,129500.0,36,2018-12-18,2018-01-17,13,294,29,9,Set,2018,10822200.0,4,870400.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-18,13,False,2018-12-31,0,False
HL1918,iPhone,4,Thales,Andrade,2018-08-28,Recife,5300.0,False,21200.0,Thales Andrade,141000.0,36,2018-11-26,2018-02-09,35,238,28,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-26,35,False,2018-12-31,0,False
HL2714,Tablet,5,Pedro,Macckione,2018-02-26,Recife,1600.0,False,8000.0,Pedro Macckione,208200.0,69,2018-12-23,2018-01-24,8,38,26,2,Fev,2018,4673600.0,6,380800.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-23,8,False,2018-12-31,0,False
HL1918,iPhone,1,Roberto,Nogueira,2018-08-14,Recife,5300.0,False,5300.0,Roberto Nogueira,113000.0,43,2018-12-03,2018-01-22,28,375,14,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-03,28,False,2018-12-31,0,False
HL4379,Televisão,3,Thales,Fanara,2018-02-18,Recife,2500.0,False,7500.0,Thales Fanara,104800.0,37,2018-12-19,2018-01-14,12,415,18,2,Fev,2018,14827500.0,2,1367500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-19,12,False,2018-12-31,0,False
HL8851,Notebook,4,Mateus,Duque,2018-06-23,Recife,3500.0,False,14000.0,Mateus Duque,101200.0,32,2018-12-27,2018-01-19,4,434,23,6,Jun,2018,11371500.0,3,973000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-27,4,False,2018-12-31,0,False
HL9962,Android,5,Natalia,Guedes,2018-08-25,Recife,3400.0,False,17000.0,Natalia Guedes,77900.0,29,2018-09-27,2018-02-11,95,533,25,8,Ago,2018,10822200.0,4,758200.0,4,0.10896349659432437,0.8516293376426582,B,2018-09-27,95,True,2018-12-31,0,False
HL1918,iPhone,1,Felipe,Júnior,2018-01-24,Recife,5300.0,False,5300.0,Felipe Júnior,37600.0,19,2018-08-16,2018-01-06,137,616,24,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-08-16,137,True,2018-12-31,0,False
HL2714,Tablet,1,Rebeca,Taylor,2018-09-11,Recife,1600.0,False,1600.0,Rebeca Taylor,186600.0,58,2018-12-18,2018-01-14,13,78,11,9,Set,2018,4673600.0,6,374400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-18,13,False,2018-12-31,0,False
HL1918,iPhone,4,Sthefeson,Pereira,2018-12-11,Recife,5300.0,False,21200.0,Sthefeson Pereira,185700.0,55,2018-12-19,2018-01-05,12,82,11,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-19,12,False,2018-12-31,0,False
HL4379,Televisão,1,Itai,Puntel,2018-10-05,Recife,2500.0,False,2500.0,Itai Puntel,161800.0,44,2018-12-30,2018-05-02,1,149,5,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-30,1,False,2018-12-31,0,False
HL8851,Notebook,3,Ulisses,Filho,2018-07-12,Recife,3500.0,False,10500.0,Ulisses Filho,264300.0,82,2018-12-24,2018-01-02,7,6,12,7,Jul,2018,11371500.0,3,1004500.0,4,0.1144941325721535,0.7426658410483339,A,2018-12-24,7,False,2018-12-31,0,False
HL2714,Tablet,1,João,Peçanha,2018-05-23,Recife,1600.0,False,1600.0,João Peçanha,114300.0,42,2018-11-02,2018-01-18,59,369,23,5,Mai,2018,4673600.0,6,388800.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-02,59,False,2018-12-31,0,False
HL9962,Android,4,Rogério,Gentile,2018-10-13,Recife,3400.0,False,13600.0,Rogério Gentile,178000.0,56,2018-10-25,2018-02-24,67,101,13,10,Out,2018,10822200.0,4,911200.0,3,0.10896349659432437,0.8516293376426582,B,2018-10-25,67,False,2018-12-31,0,False
HL8851,Notebook,4,Rafael,Rocha,2018-08-05,Recife,3500.0,False,14000.0,Rafael Rocha,154100.0,47,2018-12-22,2018-01-12,9,175,5,8,Ago,2018,11371500.0,3,931000.0,3,0.1144941325721535,0.7426658410483339,A,2018-12-22,9,False,2018-12-31,0,False
HL1148,Câmera,3,Beatriz,Biase,2018-07-12,Recife,2100.0,False,6300.0,Beatriz Biase,104800.0,34,2018-11-08,2018-01-09,53,415,12,7,Jul,2018,5890500.0,5,493500.0,5,0.05930859498889946,0.9109379326315578,B,2018-11-08,53,False,2018-12-31,0,False
HL7348,SmartWatch,3,Maria,Junior,2018-02-27,Recife,1400.0,False,4200.0,Maria Junior,203500.0,64,2018-12-26,2018-01-12,5,41,27,2,Fev,2018,4172000.0,7,341600.0,7,0.04200584980794305,1.0,C,2018-12-26,5,False,2018-12-31,0,False
HL1918,iPhone,1,Carla,Zakhm,2018-12-27,Recife,5300.0,False,5300.0,Carla Zakhm,159900.0,53,2018-12-27,2018-01-25,4,153,27,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-27,4,False,2018-12-31,0,False
HL1918,iPhone,2,Fernanda,Silva,2018-12-10,Recife,5300.0,False,10600.0,Fernanda Silva,209400.0,59,2018-12-26,2018-01-13,5,37,10,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-26,5,False,2018-12-31,0,False
HL1918,iPhone,5,Juliana,Silva,2018-12-28,Recife,5300.0,False,26500.0,Juliana Silva,237100.0,81,2018-12-28,2018-01-26,3,17,28,12,Dez,2018,47562200.0,1,4234700.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-28,3,False,2018-12-31,0,False
HL1918,iPhone,1,Luana,Santos,2018-07-03,Recife,5300.0,False,5300.0,Luana Santos,119700.0,37,2018-12-15,2018-02-23,16,340,3,7,Jul,2018,47562200.0,1,4038600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-15,16,False,2018-12-31,0,False
HL7348,SmartWatch,4,Julia,Leig,2018-03-10,Recife,1400.0,False,5600.0,Julia Leig,200500.0,56,2018-12-17,2018-01-21,14,47,10,3,Mar,2018,4172000.0,7,366800.0,7,0.04200584980794305,1.0,C,2018-12-17,14,False,2018-12-31,0,False
HL4379,Televisão,2,Antonio,Bernhardt,2018-06-04,Recife,2500.0,False,5000.0,Antonio Bernhardt,131300.0,39,2018-11-16,2018-01-17,45,285,4,6,Jun,2018,14827500.0,2,1317500.0,2,0.14929092474287525,0.6281717084761804,A,2018-11-16,45,False,2018-12-31,0,False
HL1148,Câmera,5,Barbara,Procaci,2018-12-02,Recife,2100.0,False,10500.0,Barbara Procaci,147000.0,47,2018-12-02,2018-01-13,29,203,2,12,Dez,2018,5890500.0,5,554400.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-02,29,False,2018-12-31,0,False
HL2714,Tablet,1,Raissa,Negrelli,2018-03-27,Recife,1600.0,False,1600.0,Raissa Negrelli,90100.0,30,2018-12-27,2018-02-11,4,480,27,3,Mar,2018,4673600.0,6,387200.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-27,4,False,2018-12-31,0,False
HL4379,Televisão,5,Gustavo,Junior,2018-07-24,Recife,2500.0,False,12500.0,Gustavo Junior,127600.0,36,2018-12-06,2018-02-23,25,299,24,7,Jul,2018,14827500.0,2,1370000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-06,25,False,2018-12-31,0,False
HL1148,Câmera,1,Ana,Bôas,2018-08-06,Recife,2100.0,False,2100.0,Ana Bôas,43900.0,17,2018-12-23,2018-01-21,8,606,6,8,Ago,2018,5890500.0,5,525000.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-23,8,False,2018-12-31,0,False
HL2714,Tablet,4,Bruno,Barcessat,2018-08-28,Recife,1600.0,False,6400.0,Bruno Barcessat,149200.0,48,2018-12-31,2018-02-08,0,195,28,8,Ago,2018,4673600.0,6,342400.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-31,0,False,2018-12-31,0,False
HL1918,iPhone,2,Juan,Fernandes,2018-09-02,Recife,5300.0,False,10600.0,Juan Fernandes,130500.0,38,2018-12-21,2018-01-09,10,290,2,9,Set,2018,47562200.0,1,4218800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-21,10,False,2018-12-31,0,False
HL4379,Televisão,2,Breno,Britto,2018-10-15,Recife,2500.0,False,5000.0,Breno Britto,111300.0,34,2018-12-27,2018-01-23,4,383,15,10,Out,2018,14827500.0,2,1230000.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-27,4,False,2018-12-31,0,False
HL1918,iPhone,3,Maria,Costa,2018-08-11,Recife,5300.0,False,15900.0,Maria Costa,118800.0,27,2018-12-10,2018-03-07,21,344,11,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-10,21,False,2018-12-31,0,False
HL1918,iPhone,2,Beatriz,Almeida,2018-08-26,Recife,5300.0,False,10600.0,Beatriz Almeida,69500.0,22,2018-11-18,2018-01-03,43,559,26,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-18,43,False,2018-12-31,0,False
HL1918,iPhone,4,Diogo,Ressurreição,2018-01-25,Recife,5300.0,False,21200.0,Diogo Ressurreição,118000.0,30,2018-12-25,2018-01-25,6,349,25,1,Jan,2018,47562200.0,1,4059800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-25,6,False,2018-12-31,0,False
HL1918,iPhone,3,Cláudio,Aragão,2018-08-26,Recife,5300.0,False,15900.0,Cláudio Aragão,147400.0,46,2018-11-03,2018-01-31,58,202,26,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-11-03,58,False,2018-12-31,0,False
HL1918,iPhone,4,Lucas,Lacerda,2018-05-16,Recife,5300.0,False,21200.0,Lucas Lacerda,88400.0,24,2018-12-11,2018-04-21,20,488,16,5,Mai,2018,47562200.0,1,3540400.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-11,20,False,2018-12-31,0,False
HL8851,Notebook,3,Beatriz,Biase,2018-01-09,Recife,3500.0,False,10500.0,Beatriz Biase,104800.0,34,2018-11-08,2018-01-09,53,415,9,1,Jan,2018,11371500.0,3,1036000.0,3,0.1144941325721535,0.7426658410483339,A,2018-11-08,53,False,2018-12-31,0,False
HL4379,Televisão,4,Thales,Fanara,2018-12-19,Recife,2500.0,False,10000.0,Thales Fanara,104800.0,37,2018-12-19,2018-01-14,12,415,19,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-19,12,False,2018-12-31,0,False
HL7348,SmartWatch,1,Yasmim,Verly,2018-03-09,Recife,1400.0,False,1400.0,Yasmim Verly,129500.0,44,2018-12-10,2018-03-09,21,294,9,3,Mar,2018,4172000.0,7,366800.0,7,0.04200584980794305,1.0,C,2018-12-10,21,False,2018-12-31,0,False
HL4379,Televisão,3,Livia,Cozendey,2018-01-24,Recife,2500.0,False,7500.0,Livia Cozendey,121800.0,41,2018-12-04,2018-01-24,27,327,24,1,Jan,2018,14827500.0,2,1267500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-04,27,False,2018-12-31,0,False
HL1918,iPhone,5,Lázaro,Villanova,2018-11-04,Recife,5300.0,False,26500.0,Lázaro Villanova,179200.0,50,2018-12-21,2018-02-06,10,97,4,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-21,10,False,2018-12-31,0,False
HL2714,Tablet,5,Sthefeson,Pereira,2018-10-29,Recife,1600.0,False,8000.0,Sthefeson Pereira,185700.0,55,2018-12-19,2018-01-05,12,82,29,10,Out,2018,4673600.0,6,433600.0,6,0.0470562175604992,0.9579941501920569,C,2018-12-19,12,False,2018-12-31,0,False
HL1918,iPhone,3,Fernanda,Figueiredo,2018-08-21,Recife,5300.0,False,15900.0,Fernanda Figueiredo,151800.0,43,2018-12-21,2018-01-24,10,184,21,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-21,10,False,2018-12-31,0,False
HL4379,Televisão,5,Jéssica,Stefanelli,2018-05-10,Recife,2500.0,False,12500.0,Jéssica Stefanelli,111000.0,39,2018-10-05,2018-01-20,87,385,10,5,Mai,2018,14827500.0,2,1075000.0,2,0.14929092474287525,0.6281717084761804,A,2018-10-05,87,False,2018-12-31,0,False
HL1918,iPhone,5,Bruna,Brandao,2018-06-16,Recife,5300.0,False,26500.0,Bruna Brandao,128800.0,38,2018-12-30,2018-01-18,1,297,16,6,Jun,2018,47562200.0,1,4367200.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-30,1,False,2018-12-31,0,False
HL1918,iPhone,4,Nina,Magalhães,2018-08-10,Recife,5300.0,False,21200.0,Nina Magalhães,199600.0,52,2018-12-29,2018-02-05,2,50,10,8,Ago,2018,47562200.0,1,3773600.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-29,2,False,2018-12-31,0,False
HL1918,iPhone,2,Fernanda,Rubim,2018-11-14,Recife,5300.0,False,10600.0,Fernanda Rubim,146100.0,45,2018-12-06,2018-01-04,25,211,14,11,Nov,2018,47562200.0,1,3847800.0,1,0.4788807837333051,0.4788807837333051,A,2018-12-06,25,False,2018-12-31,0,False
HL4379,Televisão,5,Ulisses,Filho,2018-04-27,Recife,2500.0,False,12500.0,Ulisses Filho,264300.0,82,2018-12-24,2018-01-02,7,6,27,4,Abr,2018,14827500.0,2,1107500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-24,7,False,2018-12-31,0,False
HL7348,SmartWatch,3,Gabriel,Silva,2018-12-20,Recife,1400.0,False,4200.0,Gabriel Silva,110700.0,42,2018-12-23,2018-01-28,8,388,20,12,Dez,2018,4172000.0,7,393400.0,7,0.04200584980794305,1.0,C,2018-12-23,8,False,2018-12-31,0,False
HL1148,Câmera,4,Daniel,Valente,2018-09-24,Recife,2100.0,False,8400.0,Daniel Valente,54100.0,24,2018-12-28,2018-02-08,3,590,24,9,Set,2018,5890500.0,5,478800.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-28,3,False,2018-12-31,0,False
HL2714,Tablet,4,Fabio,Boccaletti,2018-03-06,Recife,1600.0,False,6400.0,Fabio Boccaletti,134200.0,43,2018-11-22,2018-01-15,39,269,6,3,Mar,2018,4673600.0,6,387200.0,6,0.0470562175604992,0.9579941501920569,C,2018-11-22,39,False,2018-12-31,0,False
HL1148,Câmera,5,Beatriz,Rodrigues,2018-02-27,Recife,2100.0,False,10500.0,Beatriz Rodrigues,90600.0,34,2018-12-02,2018-02-27,29,479,27,2,Fev,2018,5890500.0,5,432600.0,5,0.05930859498889946,0.9109379326315578,B,2018-12-02,29,False,2018-12-31,0,False
HL2714,Tablet,2,João,Fonseca,2018-06-08,Recife,1600.0,False,3200.0,João Fonseca,78500.0,33,2018-10-14,2018-03-23,78,530,8,6,Jun,2018,4673600.0,6,390400.0,6,0.0470562175604992,0.9579941501920569,C,2018-10-14,78,False,2018-12-31,0,False
HL4379,Televisão,1,Mariane,Racy,2018-12-21,Recife,2500.0,False,2500.0,Mariane Racy,105100.0,28,2018-12-28,2018-03-21,3,413,21,12,Dez,2018,14827500.0,2,1322500.0,2,0.14929092474287525,0.6281717084761804,A,2018-12-28,3,False,2018-12-31,0,False
HL9962,Android,4,Raíssa,Oliveira,2018-12-23,Recife,3400.0,False,13600.0,Raíssa Oliveira,147600.0,39,2018-12-23,2018-02-08,8,200,23,12,Dez,2018,10822200.0,4,918000.0,4,0.10896349659432437,0.8516293376426582,B,2018-12-23,8,False,2018-12-31,0,False
